Data,,,Translation,Help Functions,,,,,,,,,Code,Formatting
1633709786,81,14,Detector Off  (Veh Det #14),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709786,82,14,Detector On  (Veh Det #14),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709787,81,14,Detector Off  (Veh Det #14),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709787,82,12,Detector On  (Veh Det #12),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709787,3,4,Phase Min Complete  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709787,81,15,Detector Off  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709787,82,14,Detector On  (Veh Det #14),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709789,81,12,Detector Off  (Veh Det #12),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709789,82,11,Detector On  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709790,82,15,Detector On  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709791,81,14,Detector Off  (Veh Det #14),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709791,81,11,Detector Off  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709791,90,4,Ped Detector On  (Ped Det #4),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709791,45,4,Ped Call Registered  (Ped 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709791,81,15,Detector Off  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709791,89,4,Ped Detector Off  (Ped Det #4),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709792,82,14,Detector On  (Veh Det #14),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709794,81,14,Detector Off  (Veh Det #14),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709794,82,15,Detector On  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709795,81,15,Detector Off  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709798,81,4,Detector Off  (Veh Det #4),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709798,44,4,Phase Call Dropped  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709798,82,15,Detector On  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709799,81,15,Detector Off  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709799,82,14,Detector On  (Veh Det #14),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709800,82,12,Detector On  (Veh Det #12),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709800,82,4,Detector On  (Veh Det #4),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709800,43,4,Phase Call Registered  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709800,46,4,Phase Omit On  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709801,81,14,Detector Off  (Veh Det #14),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709803,81,4,Detector Off  (Veh Det #4),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709803,44,4,Phase Call Dropped  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709806,7,4,Phase Green Term  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709806,8,4,Phase Begin Yellow Cl  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709806,4,4,Phase Gap Out  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709806,2,4,Phase Check  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709806,82,13,Detector On  (Veh Det #13),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709807,82,4,Detector On  (Veh Det #4),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709807,43,4,Phase Call Registered  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709807,81,13,Detector Off  (Veh Det #13),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709808,82,10,Detector On  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709808,82,15,Detector On  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709809,81,15,Detector Off  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709809,82,14,Detector On  (Veh Det #14),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709809,81,10,Detector Off  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709809,82,10,Detector On  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709810,81,10,Detector Off  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709810,81,14,Detector Off  (Veh Det #14),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709810,9,4,Phase End Yellow Cl  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709810,10,4,Phase Begin Red Cl  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709811,82,10,Detector On  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709811,6,4,Phase Force Off  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709811,12,4,Phase Inactive  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709811,11,4,Phase End Red Cl  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709811,0,1,Phase On  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709811,1,1,Phase Begin Green  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709811,61,1,Overlap Begin Green  (Overlap  (Overlap A),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709811,31,1,Barrier Term  (Preceding Phase 1),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709811,48,1,Ped Omit On  (Ped 1),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709811,81,10,Detector Off  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709812,82,14,Detector On  (Veh Det #14),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709814,81,14,Detector Off  (Veh Det #14),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709815,82,10,Detector On  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709816,82,13,Detector On  (Veh Det #13),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709816,81,13,Detector Off  (Veh Det #13),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709817,82,15,Detector On  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709817,3,1,Phase Min Complete  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709818,46,1,Phase Omit On  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709818,81,15,Detector Off  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709819,81,10,Detector Off  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709819,82,9,Detector On  (Veh Det #9),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709819,7,1,Phase Green Term  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709819,8,1,Phase Begin Yellow Cl  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709819,6,1,Phase Force Off  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709819,81,1,Detector Off  (Veh Det #1),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709819,44,1,Phase Call Dropped  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709820,82,16,Detector On  (Veh Det #16),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709820,81,9,Detector Off  (Veh Det #9),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709820,82,1,Detector On  (Veh Det #1),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709820,2,1,Phase Check  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709820,43,1,Phase Call Registered  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709821,81,16,Detector Off  (Veh Det #16),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709823,9,1,Phase End Yellow Cl  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709823,10,1,Phase Begin Red Cl  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709824,12,1,Phase Inactive  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709824,11,1,Phase End Red Cl  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709824,0,2,Phase On  (Phase 2),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709824,1,2,Phase Begin Green  (Phase 2),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709824,21,2,Ped Begin Walk  (Ped 2),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709824,1102,2,Bike Call Off  (Phase 2),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709824,1103,2,Bike Call On  (Phase 2),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709825,81,1,Detector Off  (Veh Det #1),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709825,44,1,Phase Call Dropped  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709826,82,16,Detector On  (Veh Det #16),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709827,82,1,Detector On  (Veh Det #1),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709827,2,1,Phase Check  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709827,43,1,Phase Call Registered  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709827,81,16,Detector Off  (Veh Det #16),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709829,150,5,Coord Cycle State,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1633709829,150,1,Coord Cycle State,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1633709830,81,12,Detector Off  (Veh Det #12),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709832,3,2,Phase Min Complete  (Phase 2),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709832,82,12,Detector On  (Veh Det #12),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709834,81,12,Detector Off  (Veh Det #12),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709837,82,11,Detector On  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709838,82,12,Detector On  (Veh Det #12),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709838,81,12,Detector Off  (Veh Det #12),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709840,81,11,Detector Off  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709841,82,9,Detector On  (Veh Det #9),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709842,81,9,Detector Off  (Veh Det #9),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709844,82,15,Detector On  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709846,81,15,Detector Off  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709846,82,12,Detector On  (Veh Det #12),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709848,82,15,Detector On  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709851,22,2,Ped Begin Clearance  (Ped 2),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709851,42,2,Phase Hold Released  (Phase 2),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709851,46,2,Phase Omit On  (Phase 2),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709852,81,1,Detector Off  (Veh Det #1),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709852,44,1,Phase Call Dropped  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709852,82,9,Detector On  (Veh Det #9),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709853,81,9,Detector Off  (Veh Det #9),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709853,82,10,Detector On  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709854,82,9,Detector On  (Veh Det #9),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709854,81,10,Detector Off  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709854,81,12,Detector Off  (Veh Det #12),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709854,82,11,Detector On  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709855,81,11,Detector Off  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709855,82,10,Detector On  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709856,81,9,Detector Off  (Veh Det #9),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709856,81,10,Detector Off  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709856,82,11,Detector On  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709857,82,10,Detector On  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709857,81,10,Detector Off  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709858,81,11,Detector Off  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709858,82,11,Detector On  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709859,82,16,Detector On  (Veh Det #16),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709859,81,16,Detector Off  (Veh Det #16),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709859,82,1,Detector On  (Veh Det #1),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709859,2,1,Phase Check  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709859,43,1,Phase Call Registered  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709860,81,11,Detector Off  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709861,82,12,Detector On  (Veh Det #12),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709863,81,12,Detector Off  (Veh Det #12),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709864,82,12,Detector On  (Veh Det #12),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709865,81,12,Detector Off  (Veh Det #12),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709866,151,4,Coord Phase Yield Pt  (Phase 4),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,
1633709866,7,2,Phase Green Term  (Phase 2),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709866,8,2,Phase Begin Yellow Cl  (Phase 2),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709866,23,2,Ped Begin Don’t Walk  (Ped 2),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709866,47,2,Phase Omit Off  (Phase 2),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709866,47,4,Phase Omit Off  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709866,49,4,Ped Omit Off  (Ped 4),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709866,63,1,Overlap Begin Yellow Cl  (Overlap  (Overlap A),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709866,151,1,Coord Phase Yield Pt  (Phase 1),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,
1633709866,151,3,Coord Phase Yield Pt  (Phase 3),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,
1633709866,2,2,Phase Check  (Phase 2),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709866,47,1,Phase Omit Off  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709866,49,1,Ped Omit Off  (Ped 1),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709867,82,12,Detector On  (Veh Det #12),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709868,82,13,Detector On  (Veh Det #13),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709868,81,12,Detector Off  (Veh Det #12),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709870,9,2,Phase End Yellow Cl  (Phase 2),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709870,10,2,Phase Begin Red Cl  (Phase 2),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709870,64,1,Overlap Begin Red Cl  (Overlap  (Overlap A),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709871,12,2,Phase Inactive  (Phase 2),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709871,11,2,Phase End Red Cl  (Phase 2),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709871,0,4,Phase On  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709871,1,4,Phase Begin Green  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709871,21,4,Ped Begin Walk  (Ped 4),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709871,65,1,Overlap Off  (Overlap  (Overlap A),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709871,31,1,Barrier Term  (Preceding Phase 1),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709871,48,4,Ped Omit On  (Ped 4),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709871,41,2,Phase Hold Active  (Phase 2),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709872,82,11,Detector On  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709874,81,11,Detector Off  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709875,82,11,Detector On  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709876,81,15,Detector Off  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709876,82,15,Detector On  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709876,81,15,Detector Off  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709877,82,10,Detector On  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709877,3,4,Phase Min Complete  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709877,82,14,Detector On  (Veh Det #14),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709878,82,15,Detector On  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709878,22,4,Ped Begin Clearance  (Ped 4),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709878,81,10,Detector Off  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709878,81,14,Detector Off  (Veh Det #14),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709879,81,15,Detector Off  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709881,82,14,Detector On  (Veh Det #14),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709881,81,13,Detector Off  (Veh Det #13),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709882,82,13,Detector On  (Veh Det #13),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709882,81,13,Detector Off  (Veh Det #13),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709883,82,15,Detector On  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709885,81,15,Detector Off  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709885,82,15,Detector On  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709886,81,15,Detector Off  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709887,82,15,Detector On  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709888,82,13,Detector On  (Veh Det #13),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709888,81,15,Detector Off  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709889,81,14,Detector Off  (Veh Det #14),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709889,81,13,Detector Off  (Veh Det #13),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709890,46,4,Phase Omit On  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709890,82,15,Detector On  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709891,81,15,Detector Off  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709892,82,14,Detector On  (Veh Det #14),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709893,81,14,Detector Off  (Veh Det #14),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709894,82,15,Detector On  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709894,81,15,Detector Off  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
