Data,,,Translation,,Code,Formatting
1633709652,81,14,Detector Off  (Veh Det #14),,,
1633709652,82,13,Detector On  (Veh Det #13),,,
1633709653,81,13,Detector Off  (Veh Det #13),,,
1633709654,82,14,Detector On  (Veh Det #14),,,
1633709655,81,14,Detector Off  (Veh Det #14),,,
1633709658,81,4,Detector Off  (Veh Det #4),,,
1633709658,44,4,Phase Call Dropped  (Phase 4),,,
1633709658,82,14,Detector On  (Veh Det #14),,,
1633709659,23,4,Ped Begin Don’t Walk  (Ped 4),,,
1633709659,82,4,Detector On  (Veh Det #4),,,
1633709659,43,4,Phase Call Registered  (Phase 4),,,
1633709660,81,14,Detector Off  (Veh Det #14),,,
1633709661,82,16,Detector On  (Veh Det #16),,,
1633709661,7,4,Phase Green Term  (Phase 4),,,
1633709661,8,4,Phase Begin Yellow Cl  (Phase 4),,,
1633709661,6,4,Phase Force Off  (Phase 4),,,
1633709661,2,4,Phase Check  (Phase 4),,,
1633709661,81,16,Detector Off  (Veh Det #16),,,
1633709661,82,1,Detector On  (Veh Det #1),,,
1633709661,2,1,Phase Check  (Phase 1),,,
1633709661,43,1,Phase Call Registered  (Phase 1),,,
1633709662,81,4,Detector Off  (Veh Det #4),,,
1633709662,82,14,Detector On  (Veh Det #14),,,
1633709663,46,1,Phase Omit On  (Phase 1),,,
1633709663,82,4,Detector On  (Veh Det #4),,,
1633709664,81,14,Detector Off  (Veh Det #14),,,
1633709665,9,4,Phase End Yellow Cl  (Phase 4),,,
1633709665,10,4,Phase Begin Red Cl  (Phase 4),,,
1633709665,82,16,Detector On  (Veh Det #16),,,
1633709666,82,10,Detector On  (Veh Det #10),,,
1633709666,12,4,Phase Inactive  (Phase 4),,,
1633709666,11,4,Phase End Red Cl  (Phase 4),,,
1633709666,0,2,Phase On  (Phase 2),,,
1633709666,1,2,Phase Begin Green  (Phase 2),,,
1633709666,21,2,Ped Begin Walk  (Ped 2),,,
1633709666,1102,2,Bike Call Off  (Phase 2),,,
1633709666,64,1,Overlap Begin Red Cl  (Overlap  (Overlap A),,,
1633709666,31,1,Barrier Term  (Preceding Phase 1),,,
1633709666,1103,2,Bike Call On  (Phase 2),,,
1633709666,61,1,Overlap Begin Green  (Overlap  (Overlap A),,,
1633709666,81,16,Detector Off  (Veh Det #16),,,
1633709666,81,4,Detector Off  (Veh Det #4),,,
1633709667,81,10,Detector Off  (Veh Det #10),,,
1633709671,82,10,Detector On  (Veh Det #10),,,
1633709672,81,10,Detector Off  (Veh Det #10),,,
1633709674,3,2,Phase Min Complete  (Phase 2),,,
1633709678,82,14,Detector On  (Veh Det #14),,,
1633709679,150,5,Coord Cycle State,,,
1633709679,48,1,Ped Omit On  (Ped 1),,,
1633709679,150,1,Coord Cycle State,,,
1633709679,82,4,Detector On  (Veh Det #4),,,
1633709680,81,14,Detector Off  (Veh Det #14),,,
1633709683,82,10,Detector On  (Veh Det #10),,,
1633709684,81,10,Detector Off  (Veh Det #10),,,
1633709687,82,10,Detector On  (Veh Det #10),,,
1633709687,81,10,Detector Off  (Veh Det #10),,,
1633709689,82,11,Detector On  (Veh Det #11),,,
1633709689,81,11,Detector Off  (Veh Det #11),,,
1633709695,82,11,Detector On  (Veh Det #11),,,
1633709696,81,11,Detector Off  (Veh Det #11),,,
1633709698,82,10,Detector On  (Veh Det #10),,,
1633709698,82,11,Detector On  (Veh Det #11),,,
1633709699,82,15,Detector On  (Veh Det #15),,,
1633709700,81,10,Detector Off  (Veh Det #10),,,
1633709700,81,15,Detector Off  (Veh Det #15),,,
1633709701,22,2,Ped Begin Clearance  (Ped 2),,,
1633709701,42,2,Phase Hold Released  (Phase 2),,,
1633709701,46,2,Phase Omit On  (Phase 2),,,
1633709701,82,10,Detector On  (Veh Det #10),,,
1633709702,82,9,Detector On  (Veh Det #9),,,
1633709702,81,9,Detector Off  (Veh Det #9),,,
1633709702,81,10,Detector Off  (Veh Det #10),,,
1633709703,82,14,Detector On  (Veh Det #14),,,
1633709704,81,11,Detector Off  (Veh Det #11),,,
1633709704,82,11,Detector On  (Veh Det #11),,,
1633709704,82,15,Detector On  (Veh Det #15),,,
1633709705,81,11,Detector Off  (Veh Det #11),,,
1633709705,82,10,Detector On  (Veh Det #10),,,
1633709705,82,12,Detector On  (Veh Det #12),,,
1633709706,82,9,Detector On  (Veh Det #9),,,
1633709706,81,10,Detector Off  (Veh Det #10),,,
1633709706,81,12,Detector Off  (Veh Det #12),,,
1633709708,81,9,Detector Off  (Veh Det #9),,,
1633709708,82,10,Detector On  (Veh Det #10),,,
1633709708,81,10,Detector Off  (Veh Det #10),,,
1633709708,82,11,Detector On  (Veh Det #11),,,
1633709708,82,10,Detector On  (Veh Det #10),,,
1633709708,82,9,Detector On  (Veh Det #9),,,
1633709709,81,10,Detector Off  (Veh Det #10),,,
1633709709,82,10,Detector On  (Veh Det #10),,,
1633709709,81,11,Detector Off  (Veh Det #11),,,
1633709709,82,16,Detector On  (Veh Det #16),,,
1633709709,81,10,Detector Off  (Veh Det #10),,,
1633709709,81,9,Detector Off  (Veh Det #9),,,
1633709710,82,9,Detector On  (Veh Det #9),,,
1633709710,81,16,Detector Off  (Veh Det #16),,,
1633709711,82,11,Detector On  (Veh Det #11),,,
1633709711,81,9,Detector Off  (Veh Det #9),,,
1633709712,81,11,Detector Off  (Veh Det #11),,,
1633709712,82,10,Detector On  (Veh Det #10),,,
1633709713,81,10,Detector Off  (Veh Det #10),,,
1633709713,82,11,Detector On  (Veh Det #11),,,
1633709713,82,10,Detector On  (Veh Det #10),,,
1633709714,81,11,Detector Off  (Veh Det #11),,,
1633709714,81,10,Detector Off  (Veh Det #10),,,
1633709715,82,9,Detector On  (Veh Det #9),,,
1633709716,82,11,Detector On  (Veh Det #11),,,
1633709716,151,4,Coord Phase Yield Pt  (Phase 4),,,
1633709716,7,2,Phase Green Term  (Phase 2),,,
1633709716,8,2,Phase Begin Yellow Cl  (Phase 2),,,
1633709716,23,2,Ped Begin Don’t Walk  (Ped 2),,,
1633709716,47,2,Phase Omit Off  (Phase 2),,,
1633709716,47,4,Phase Omit Off  (Phase 4),,,
1633709716,49,4,Ped Omit Off  (Ped 4),,,
1633709716,63,1,Overlap Begin Yellow Cl  (Overlap  (Overlap A),,,
1633709716,151,1,Coord Phase Yield Pt  (Phase 1),,,
1633709716,151,3,Coord Phase Yield Pt  (Phase 3),,,
1633709716,2,2,Phase Check  (Phase 2),,,
1633709716,47,1,Phase Omit Off  (Phase 1),,,
1633709716,49,1,Ped Omit Off  (Ped 1),,,
1633709716,81,9,Detector Off  (Veh Det #9),,,
1633709716,81,11,Detector Off  (Veh Det #11),,,
1633709717,82,10,Detector On  (Veh Det #10),,,
1633709717,81,10,Detector Off  (Veh Det #10),,,
1633709717,82,10,Detector On  (Veh Det #10),,,
1633709718,81,10,Detector Off  (Veh Det #10),,,
1633709719,81,2,Detector Off  (Veh Det #2),,,
1633709719,82,11,Detector On  (Veh Det #11),,,
1633709720,82,2,Detector On  (Veh Det #2),,,
1633709720,9,2,Phase End Yellow Cl  (Phase 2),,,
1633709720,10,2,Phase Begin Red Cl  (Phase 2),,,
1633709720,64,1,Overlap Begin Red Cl  (Overlap  (Overlap A),,,
1633709720,81,11,Detector Off  (Veh Det #11),,,
1633709721,12,2,Phase Inactive  (Phase 2),,,
1633709721,11,2,Phase End Red Cl  (Phase 2),,,
1633709721,0,4,Phase On  (Phase 4),,,
1633709721,1,4,Phase Begin Green  (Phase 4),,,
1633709721,65,1,Overlap Off  (Overlap  (Overlap A),,,
1633709721,31,1,Barrier Term  (Preceding Phase 1),,,
1633709721,48,4,Ped Omit On  (Ped 4),,,
1633709721,41,2,Phase Hold Active  (Phase 2),,,
1633709722,82,12,Detector On  (Veh Det #12),,,
1633709723,81,12,Detector Off  (Veh Det #12),,,
1633709726,81,14,Detector Off  (Veh Det #14),,,
1633709726,82,14,Detector On  (Veh Det #14),,,
1633709727,81,14,Detector Off  (Veh Det #14),,,
1633709727,82,12,Detector On  (Veh Det #12),,,
1633709727,3,4,Phase Min Complete  (Phase 4),,,
1633709727,81,15,Detector Off  (Veh Det #15),,,
1633709727,82,14,Detector On  (Veh Det #14),,,
1633709729,81,12,Detector Off  (Veh Det #12),,,
1633709729,82,11,Detector On  (Veh Det #11),,,
1633709730,82,15,Detector On  (Veh Det #15),,,
1633709731,81,14,Detector Off  (Veh Det #14),,,
1633709731,81,11,Detector Off  (Veh Det #11),,,
1633709731,90,4,Ped Detector On  (Ped Det #4),,,
1633709731,45,4,Ped Call Registered  (Ped 4),,,
1633709731,81,15,Detector Off  (Veh Det #15),,,
1633709731,89,4,Ped Detector Off  (Ped Det #4),,,
1633709732,82,14,Detector On  (Veh Det #14),,,
1633709734,81,14,Detector Off  (Veh Det #14),,,
1633709734,82,15,Detector On  (Veh Det #15),,,
1633709735,81,15,Detector Off  (Veh Det #15),,,
1633709738,81,4,Detector Off  (Veh Det #4),,,
1633709738,44,4,Phase Call Dropped  (Phase 4),,,
1633709738,82,15,Detector On  (Veh Det #15),,,
1633709739,81,15,Detector Off  (Veh Det #15),,,
1633709739,82,14,Detector On  (Veh Det #14),,,
1633709740,82,12,Detector On  (Veh Det #12),,,
1633709740,82,4,Detector On  (Veh Det #4),,,
1633709740,43,4,Phase Call Registered  (Phase 4),,,
1633709740,46,4,Phase Omit On  (Phase 4),,,
1633709741,81,14,Detector Off  (Veh Det #14),,,
1633709743,81,4,Detector Off  (Veh Det #4),,,
1633709743,44,4,Phase Call Dropped  (Phase 4),,,
1633709746,7,4,Phase Green Term  (Phase 4),,,
1633709746,8,4,Phase Begin Yellow Cl  (Phase 4),,,
1633709746,4,4,Phase Gap Out  (Phase 4),,,
1633709746,2,4,Phase Check  (Phase 4),,,
1633709746,82,13,Detector On  (Veh Det #13),,,
1633709747,82,4,Detector On  (Veh Det #4),,,
1633709747,43,4,Phase Call Registered  (Phase 4),,,
1633709747,81,13,Detector Off  (Veh Det #13),,,
1633709748,82,10,Detector On  (Veh Det #10),,,
1633709748,82,15,Detector On  (Veh Det #15),,,
1633709749,81,15,Detector Off  (Veh Det #15),,,
1633709749,82,14,Detector On  (Veh Det #14),,,
1633709749,81,10,Detector Off  (Veh Det #10),,,
1633709749,82,10,Detector On  (Veh Det #10),,,
1633709750,81,10,Detector Off  (Veh Det #10),,,
1633709750,81,14,Detector Off  (Veh Det #14),,,
1633709750,9,4,Phase End Yellow Cl  (Phase 4),,,
1633709750,10,4,Phase Begin Red Cl  (Phase 4),,,
1633709751,82,10,Detector On  (Veh Det #10),,,
1633709751,6,4,Phase Force Off  (Phase 4),,,
1633709751,12,4,Phase Inactive  (Phase 4),,,
1633709751,11,4,Phase End Red Cl  (Phase 4),,,
1633709751,0,1,Phase On  (Phase 1),,,
1633709751,1,1,Phase Begin Green  (Phase 1),,,
1633709751,61,1,Overlap Begin Green  (Overlap  (Overlap A),,,
1633709751,31,1,Barrier Term  (Preceding Phase 1),,,
1633709751,48,1,Ped Omit On  (Ped 1),,,
1633709751,81,10,Detector Off  (Veh Det #10),,,
1633709752,82,14,Detector On  (Veh Det #14),,,
1633709754,81,14,Detector Off  (Veh Det #14),,,
1633709755,82,10,Detector On  (Veh Det #10),,,
1633709756,82,13,Detector On  (Veh Det #13),,,
1633709756,81,13,Detector Off  (Veh Det #13),,,
1633709757,82,15,Detector On  (Veh Det #15),,,
1633709757,3,1,Phase Min Complete  (Phase 1),,,
1633709758,46,1,Phase Omit On  (Phase 1),,,
1633709758,81,15,Detector Off  (Veh Det #15),,,
1633709759,81,10,Detector Off  (Veh Det #10),,,
1633709759,82,9,Detector On  (Veh Det #9),,,
1633709759,7,1,Phase Green Term  (Phase 1),,,
1633709759,8,1,Phase Begin Yellow Cl  (Phase 1),,,
1633709759,6,1,Phase Force Off  (Phase 1),,,
1633709759,81,1,Detector Off  (Veh Det #1),,,
1633709759,44,1,Phase Call Dropped  (Phase 1),,,
1633709760,82,16,Detector On  (Veh Det #16),,,
1633709760,81,9,Detector Off  (Veh Det #9),,,
1633709760,82,1,Detector On  (Veh Det #1),,,
1633709760,2,1,Phase Check  (Phase 1),,,
1633709760,43,1,Phase Call Registered  (Phase 1),,,
1633709761,81,16,Detector Off  (Veh Det #16),,,
1633709763,9,1,Phase End Yellow Cl  (Phase 1),,,
1633709763,10,1,Phase Begin Red Cl  (Phase 1),,,
1633709764,12,1,Phase Inactive  (Phase 1),,,
1633709764,11,1,Phase End Red Cl  (Phase 1),,,
1633709764,0,2,Phase On  (Phase 2),,,
1633709764,1,2,Phase Begin Green  (Phase 2),,,
1633709764,21,2,Ped Begin Walk  (Ped 2),,,
1633709764,1102,2,Bike Call Off  (Phase 2),,,
1633709764,1103,2,Bike Call On  (Phase 2),,,
1633709765,81,1,Detector Off  (Veh Det #1),,,
1633709765,44,1,Phase Call Dropped  (Phase 1),,,
1633709766,82,16,Detector On  (Veh Det #16),,,
1633709767,82,1,Detector On  (Veh Det #1),,,
1633709767,2,1,Phase Check  (Phase 1),,,
1633709767,43,1,Phase Call Registered  (Phase 1),,,
1633709767,81,16,Detector Off  (Veh Det #16),,,
1633709769,150,5,Coord Cycle State,,,
1633709769,150,1,Coord Cycle State,,,
1633709770,81,12,Detector Off  (Veh Det #12),,,
1633709772,3,2,Phase Min Complete  (Phase 2),,,
1633709772,82,12,Detector On  (Veh Det #12),,,
1633709774,81,12,Detector Off  (Veh Det #12),,,
1633709777,82,11,Detector On  (Veh Det #11),,,
1633709778,82,12,Detector On  (Veh Det #12),,,
1633709778,81,12,Detector Off  (Veh Det #12),,,
1633709780,81,11,Detector Off  (Veh Det #11),,,
1633709781,82,9,Detector On  (Veh Det #9),,,
1633709782,81,9,Detector Off  (Veh Det #9),,,
1633709784,82,15,Detector On  (Veh Det #15),,,
1633709786,81,15,Detector Off  (Veh Det #15),,,
1633709786,82,12,Detector On  (Veh Det #12),,,
1633709788,82,15,Detector On  (Veh Det #15),,,
1633709791,22,2,Ped Begin Clearance  (Ped 2),,,
1633709791,42,2,Phase Hold Released  (Phase 2),,,
1633709791,46,2,Phase Omit On  (Phase 2),,,
1633709792,81,1,Detector Off  (Veh Det #1),,,
1633709792,44,1,Phase Call Dropped  (Phase 1),,,
1633709792,82,9,Detector On  (Veh Det #9),,,
1633709793,81,9,Detector Off  (Veh Det #9),,,
1633709793,82,10,Detector On  (Veh Det #10),,,
1633709794,82,9,Detector On  (Veh Det #9),,,
1633709794,81,10,Detector Off  (Veh Det #10),,,
1633709794,81,12,Detector Off  (Veh Det #12),,,
1633709794,82,11,Detector On  (Veh Det #11),,,
1633709795,81,11,Detector Off  (Veh Det #11),,,
1633709795,82,10,Detector On  (Veh Det #10),,,
1633709796,81,9,Detector Off  (Veh Det #9),,,
1633709796,81,10,Detector Off  (Veh Det #10),,,
1633709796,82,11,Detector On  (Veh Det #11),,,
1633709797,82,10,Detector On  (Veh Det #10),,,
1633709797,81,10,Detector Off  (Veh Det #10),,,
1633709798,81,11,Detector Off  (Veh Det #11),,,
1633709798,82,11,Detector On  (Veh Det #11),,,
1633709799,82,16,Detector On  (Veh Det #16),,,
1633709799,81,16,Detector Off  (Veh Det #16),,,
1633709799,82,1,Detector On  (Veh Det #1),,,
1633709799,2,1,Phase Check  (Phase 1),,,
1633709799,43,1,Phase Call Registered  (Phase 1),,,
1633709800,81,11,Detector Off  (Veh Det #11),,,
1633709801,82,12,Detector On  (Veh Det #12),,,
1633709803,81,12,Detector Off  (Veh Det #12),,,
1633709804,82,12,Detector On  (Veh Det #12),,,
1633709805,81,12,Detector Off  (Veh Det #12),,,
1633709806,151,4,Coord Phase Yield Pt  (Phase 4),,,
1633709806,7,2,Phase Green Term  (Phase 2),,,
1633709806,8,2,Phase Begin Yellow Cl  (Phase 2),,,
1633709806,23,2,Ped Begin Don’t Walk  (Ped 2),,,
1633709806,47,2,Phase Omit Off  (Phase 2),,,
1633709806,47,4,Phase Omit Off  (Phase 4),,,
1633709806,49,4,Ped Omit Off  (Ped 4),,,
1633709806,63,1,Overlap Begin Yellow Cl  (Overlap  (Overlap A),,,
1633709806,151,1,Coord Phase Yield Pt  (Phase 1),,,
1633709806,151,3,Coord Phase Yield Pt  (Phase 3),,,
1633709806,2,2,Phase Check  (Phase 2),,,
1633709806,47,1,Phase Omit Off  (Phase 1),,,
1633709806,49,1,Ped Omit Off  (Ped 1),,,
1633709807,82,12,Detector On  (Veh Det #12),,,
1633709808,82,13,Detector On  (Veh Det #13),,,
1633709808,81,12,Detector Off  (Veh Det #12),,,
1633709810,9,2,Phase End Yellow Cl  (Phase 2),,,
1633709810,10,2,Phase Begin Red Cl  (Phase 2),,,
1633709810,64,1,Overlap Begin Red Cl  (Overlap  (Overlap A),,,
1633709811,12,2,Phase Inactive  (Phase 2),,,
1633709811,11,2,Phase End Red Cl  (Phase 2),,,
1633709811,0,4,Phase On  (Phase 4),,,
1633709811,1,4,Phase Begin Green  (Phase 4),,,
1633709811,21,4,Ped Begin Walk  (Ped 4),,,
1633709811,65,1,Overlap Off  (Overlap  (Overlap A),,,
1633709811,31,1,Barrier Term  (Preceding Phase 1),,,
1633709811,48,4,Ped Omit On  (Ped 4),,,
1633709811,41,2,Phase Hold Active  (Phase 2),,,
1633709812,82,11,Detector On  (Veh Det #11),,,
1633709814,81,11,Detector Off  (Veh Det #11),,,
1633709815,82,11,Detector On  (Veh Det #11),,,
1633709816,81,15,Detector Off  (Veh Det #15),,,
1633709816,82,15,Detector On  (Veh Det #15),,,
1633709816,81,15,Detector Off  (Veh Det #15),,,
1633709817,82,10,Detector On  (Veh Det #10),,,
1633709817,3,4,Phase Min Complete  (Phase 4),,,
1633709817,82,14,Detector On  (Veh Det #14),,,
1633709818,82,15,Detector On  (Veh Det #15),,,
1633709818,22,4,Ped Begin Clearance  (Ped 4),,,
1633709818,81,10,Detector Off  (Veh Det #10),,,
1633709818,81,14,Detector Off  (Veh Det #14),,,
1633709819,81,15,Detector Off  (Veh Det #15),,,
1633709821,82,14,Detector On  (Veh Det #14),,,
1633709821,81,13,Detector Off  (Veh Det #13),,,
1633709822,82,13,Detector On  (Veh Det #13),,,
1633709822,81,13,Detector Off  (Veh Det #13),,,
1633709823,82,15,Detector On  (Veh Det #15),,,
1633709825,81,15,Detector Off  (Veh Det #15),,,
1633709825,82,15,Detector On  (Veh Det #15),,,
1633709826,81,15,Detector Off  (Veh Det #15),,,
1633709827,82,15,Detector On  (Veh Det #15),,,
1633709828,82,13,Detector On  (Veh Det #13),,,
1633709828,81,15,Detector Off  (Veh Det #15),,,
1633709829,81,14,Detector Off  (Veh Det #14),,,
1633709829,81,13,Detector Off  (Veh Det #13),,,
1633709830,46,4,Phase Omit On  (Phase 4),,,
1633709830,82,15,Detector On  (Veh Det #15),,,
1633709831,81,15,Detector Off  (Veh Det #15),,,
1633709832,82,14,Detector On  (Veh Det #14),,,
1633709833,81,14,Detector Off  (Veh Det #14),,,
1633709834,82,15,Detector On  (Veh Det #15),,,
1633709834,81,15,Detector Off  (Veh Det #15),,,
1633709835,82,14,Detector On  (Veh Det #14),,,
1633709836,81,14,Detector Off  (Veh Det #14),,,
1633709838,81,4,Detector Off  (Veh Det #4),,,
1633709838,44,4,Phase Call Dropped  (Phase 4),,,
1633709839,23,4,Ped Begin Don’t Walk  (Ped 4),,,
1633709839,82,9,Detector On  (Veh Det #9),,,
1633709841,81,9,Detector Off  (Veh Det #9),,,
1633709841,7,4,Phase Green Term  (Phase 4),,,
1633709841,8,4,Phase Begin Yellow Cl  (Phase 4),,,
1633709841,6,4,Phase Force Off  (Phase 4),,,
1633709841,2,4,Phase Check  (Phase 4),,,
1633709841,43,4,Phase Call Registered  (Phase 4),,,
1633709842,82,9,Detector On  (Veh Det #9),,,
1633709843,82,16,Detector On  (Veh Det #16),,,
1633709843,46,1,Phase Omit On  (Phase 1),,,
1633709843,81,9,Detector Off  (Veh Det #9),,,
1633709844,81,16,Detector Off  (Veh Det #16),,,
1633709845,9,4,Phase End Yellow Cl  (Phase 4),,,
1633709845,10,4,Phase Begin Red Cl  (Phase 4),,,
1633709846,12,4,Phase Inactive  (Phase 4),,,
1633709846,11,4,Phase End Red Cl  (Phase 4),,,
1633709846,0,1,Phase On  (Phase 1),,,
1633709846,1,1,Phase Begin Green  (Phase 1),,,
1633709846,61,1,Overlap Begin Green  (Overlap  (Overlap A),,,
1633709846,31,1,Barrier Term  (Preceding Phase 1),,,
1633709851,82,12,Detector On  (Veh Det #12),,,
1633709852,3,1,Phase Min Complete  (Phase 1),,,
1633709852,82,16,Detector On  (Veh Det #16),,,
1633709853,81,16,Detector Off  (Veh Det #16),,,
1633709854,7,1,Phase Green Term  (Phase 1),,,
1633709854,8,1,Phase Begin Yellow Cl  (Phase 1),,,
1633709854,6,1,Phase Force Off  (Phase 1),,,
1633709854,2,1,Phase Check  (Phase 1),,,
1633709854,81,12,Detector Off  (Veh Det #12),,,
1633709856,81,1,Detector Off  (Veh Det #1),,,
1633709856,44,1,Phase Call Dropped  (Phase 1),,,
1633709858,9,1,Phase End Yellow Cl  (Phase 1),,,
1633709858,10,1,Phase Begin Red Cl  (Phase 1),,,
1633709859,150,5,Coord Cycle State,,,
1633709859,12,1,Phase Inactive  (Phase 1),,,
1633709859,11,1,Phase End Red Cl  (Phase 1),,,
1633709859,0,2,Phase On  (Phase 2),,,
1633709859,1,2,Phase Begin Green  (Phase 2),,,
1633709859,21,2,Ped Begin Walk  (Ped 2),,,
1633709859,1102,2,Bike Call Off  (Phase 2),,,
1633709859,48,1,Ped Omit On  (Ped 1),,,
1633709859,150,1,Coord Cycle State,,,
1633709859,1103,2,Bike Call On  (Phase 2),,,
1633709863,82,10,Detector On  (Veh Det #10),,,
1633709864,81,10,Detector Off  (Veh Det #10),,,
1633709866,82,12,Detector On  (Veh Det #12),,,
1633709866,82,9,Detector On  (Veh Det #9),,,
1633709867,81,9,Detector Off  (Veh Det #9),,,
1633709867,3,2,Phase Min Complete  (Phase 2),,,
1633709867,81,11,Detector Off  (Veh Det #11),,,
1633709867,81,12,Detector Off  (Veh Det #12),,,
1633709868,82,11,Detector On  (Veh Det #11),,,
1633709869,81,11,Detector Off  (Veh Det #11),,,
1633709870,82,9,Detector On  (Veh Det #9),,,
1633709871,81,9,Detector Off  (Veh Det #9),,,
1633709874,82,11,Detector On  (Veh Det #11),,,
1633709875,81,2,Detector Off  (Veh Det #2),,,
1633709875,82,2,Detector On  (Veh Det #2),,,
1633709876,82,12,Detector On  (Veh Det #12),,,
1633709876,81,11,Detector Off  (Veh Det #11),,,
1633709877,81,12,Detector Off  (Veh Det #12),,,
1633709878,82,16,Detector On  (Veh Det #16),,,
1633709879,82,10,Detector On  (Veh Det #10),,,
1633709879,81,10,Detector Off  (Veh Det #10),,,
1633709879,81,16,Detector Off  (Veh Det #16),,,
1633709879,82,1,Detector On  (Veh Det #1),,,
1633709879,2,1,Phase Check  (Phase 1),,,
1633709879,43,1,Phase Call Registered  (Phase 1),,,
1633709879,82,10,Detector On  (Veh Det #10),,,
1633709879,81,10,Detector Off  (Veh Det #10),,,
1633709881,22,2,Ped Begin Clearance  (Ped 2),,,
1633709881,42,2,Phase Hold Released  (Phase 2),,,
1633709881,46,2,Phase Omit On  (Phase 2),,,
1633709881,82,16,Detector On  (Veh Det #16),,,
1633709881,82,11,Detector On  (Veh Det #11),,,
1633709881,82,9,Detector On  (Veh Det #9),,,
1633709881,81,16,Detector Off  (Veh Det #16),,,
1633709882,82,15,Detector On  (Veh Det #15),,,
1633709882,81,11,Detector Off  (Veh Det #11),,,
1633709882,81,9,Detector Off  (Veh Det #9),,,
1633709882,82,10,Detector On  (Veh Det #10),,,
1633709883,81,15,Detector Off  (Veh Det #15),,,
1633709883,82,4,Detector On  (Veh Det #4),,,
1633709884,81,10,Detector Off  (Veh Det #10),,,
1633709884,82,10,Detector On  (Veh Det #10),,,
1633709884,82,11,Detector On  (Veh Det #11),,,
1633709884,81,10,Detector Off  (Veh Det #10),,,
1633709884,82,12,Detector On  (Veh Det #12),,,
1633709884,81,11,Detector Off  (Veh Det #11),,,
1633709885,81,12,Detector Off  (Veh Det #12),,,
