Data,,,Translation,,Code,Formatting
1633705956,48,1,Overlap Begin Green  (Overlap  (Overlap A),,,
1633705957,61,1,Detector On  (Veh Det #1),,,
1633705957,82,1,Phase Check  (Phase 1),,,
1633705957,2,1,Phase Call Registered  (Phase 1),,,
1633705957,43,1,Detector Off  (Veh Det #16),,,
1633705957,81,16,Phase Omit On  (Phase 1),,,
1633705962,46,1,Detector Off  (Veh Det #2),,,
1633705963,81,2,Detector On  (Veh Det #11),,,
1633705964,82,11,Phase Min Complete  (Phase 2),,,
1633705964,3,2,Detector On  (Veh Det #2),,,
1633705965,82,2,Detector On  (Veh Det #15),,,
1633705965,82,15,Detector Off  (Veh Det #11),,,
1633705965,81,11,Detector On  (Veh Det #4),,,
1633705966,82,4,Detector Off  (Veh Det #15),,,
1633705967,81,15,Detector On  (Veh Det #11),,,
1633705967,82,11,Detector On  (Veh Det #13),,,
1633705967,82,13,Detector On  (Veh Det #14),,,
1633705967,82,14,Detector On  (Veh Det #10),,,
1633705968,82,10,Detector Off  (Veh Det #11),,,
1633705968,81,11,Detector Off  (Veh Det #13),,,
1633705968,81,13,Detector Off  (Veh Det #10),,,
1633705968,81,10,Detector Off  (Veh Det #14),,,
1633705968,81,14,Detector On  (Veh Det #10),,,
1633705969,82,10,Detector Off  (Veh Det #10),,,
1633705971,81,10,Detector On  (Veh Det #11),,,
1633705971,82,11,Detector Off  (Veh Det #2),,,
1633705971,81,2,Detector On  (Veh Det #2),,,
1633705971,82,2,Coord Cycle State,,,
1633705971,150,5,Coord Cycle State,,,
1633705972,150,1,Detector Off  (Veh Det #11),,,
1633705973,81,11,Detector On  (Veh Det #14),,,
1633705973,82,14,Detector Off  (Veh Det #2),,,
1633705976,81,2,Phase Gap Out  (Phase 2),,,
1633705976,4,2,Detector Off  (Veh Det #1),,,
1633705976,81,1,Phase Call Dropped  (Phase 1),,,
1633705977,44,1,Detector On  (Veh Det #10),,,
1633705978,82,10,Detector On  (Veh Det #15),,,
1633705978,82,15,Detector On  (Veh Det #2),,,
1633705979,82,2,Detector Off  (Veh Det #10),,,
1633705980,81,10,Detector Off  (Veh Det #2),,,
1633705981,81,2,Detector On  (Veh Det #2),,,
1633705981,82,2,Detector Off  (Veh Det #2),,,
1633705982,81,2,Detector On  (Veh Det #11),,,
1633705982,82,11,Detector On  (Veh Det #2),,,
1633705983,82,2,Detector Off  (Veh Det #11),,,
1633705983,81,11,Ped Begin Clearance  (Ped 2),,,
1633705983,22,2,Phase Hold Released  (Phase 2),,,
1633705983,42,2,Phase Omit On  (Phase 2),,,
1633705984,46,2,Detector Off  (Veh Det #2),,,
1633705987,81,2,Phase Gap Out  (Phase 2),,,
1633705991,4,2,Detector On  (Veh Det #2),,,
1633705991,82,2,Detector On  (Veh Det #11),,,
1633705991,82,11,Detector On  (Veh Det #9),,,
1633705991,82,9,Detector On  (Veh Det #10),,,
1633705992,82,10,Detector Off  (Veh Det #9),,,
1633705992,81,9,Detector Off  (Veh Det #11),,,
1633705992,81,11,Detector On  (Veh Det #16),,,
1633705992,82,16,Detector Off  (Veh Det #10),,,
1633705992,81,10,Detector On  (Veh Det #13),,,
1633705993,82,13,Detector Off  (Veh Det #16),,,
1633705993,81,16,Detector On  (Veh Det #11),,,
1633705993,82,11,Detector Off  (Veh Det #13),,,
1633705994,81,13,Detector Off  (Veh Det #11),,,
1633705994,81,11,Detector On  (Veh Det #10),,,
1633705995,82,10,Detector On  (Veh Det #11),,,
1633705995,82,11,Detector Off  (Veh Det #10),,,
1633705995,81,10,Detector Off  (Veh Det #11),,,
1633705997,81,11,Detector On  (Veh Det #10),,,
1633705997,82,10,Detector Off  (Veh Det #2),,,
1633705997,81,2,Detector On  (Veh Det #2),,,
1633705998,82,2,Detector Off  (Veh Det #10),,,
1633705998,81,10,Coord Phase Yield Pt  (Phase 4),,,
1633705998,151,4,Phase Green Term  (Phase 2),,,
1633705998,7,2,Phase Begin Yellow Cl  (Phase 2),,,
1633705998,8,2,Ped Begin Don’t Walk  (Ped 2),,,
1633705998,23,2,Phase Omit Off  (Phase 2),,,
1633705998,47,2,Phase Omit Off  (Phase 4),,,
1633705998,47,4,Ped Omit Off  (Ped 4),,,
1633705998,49,4,Overlap Begin Yellow Cl  (Overlap  (Overlap A),,,
1633705998,63,1,Coord Phase Yield Pt  (Phase 1),,,
1633705998,151,1,Coord Phase Yield Pt  (Phase 3),,,
1633705998,151,3,Phase Check  (Phase 2),,,
1633705998,2,2,Phase Omit Off  (Phase 1),,,
1633705998,47,1,Ped Omit Off  (Ped 1),,,
1633705999,49,1,Detector On  (Veh Det #10),,,
1633705999,82,10,Detector Off  (Veh Det #2),,,
1633706000,81,2,Detector Off  (Veh Det #10),,,
1633706000,81,10,Detector Off  (Veh Det #14),,,
1633706001,81,14,Detector On  (Veh Det #2),,,
1633706002,82,2,Detector Off  (Veh Det #2),,,
1633706002,81,2,Phase End Yellow Cl  (Phase 2),,,
1633706002,9,2,Phase Begin Red Cl  (Phase 2),,,
1633706002,10,2,Overlap Begin Red Cl  (Overlap  (Overlap A),,,
1633706003,64,1,Phase Inactive  (Phase 2),,,
1633706003,12,2,Phase End Red Cl  (Phase 2),,,
1633706003,11,2,Phase On  (Phase 4),,,
1633706003,0,4,Phase Begin Green  (Phase 4),,,
1633706003,1,4,Overlap Off  (Overlap  (Overlap A),,,
1633706003,65,1,Barrier Term  (Preceding Phase 1),,,
1633706003,31,1,Detector On  (Veh Det #14),,,
1633706003,82,14,Ped Omit On  (Ped 4),,,
1633706003,48,4,Phase Hold Active  (Phase 2),,,
1633706004,41,2,Detector On  (Veh Det #10),,,
1633706004,82,10,Detector Off  (Veh Det #10),,,
1633706004,81,10,Detector On  (Veh Det #2),,,
1633706007,82,2,Detector Off  (Veh Det #14),,,
1633706008,81,14,Detector Off  (Veh Det #15),,,
1633706009,81,15,Phase Min Complete  (Phase 4),,,
1633706010,3,4,Detector On  (Veh Det #11),,,
1633706010,82,11,Detector On  (Veh Det #15),,,
1633706011,82,15,Detector Off  (Veh Det #11),,,
1633706011,81,11,Detector Off  (Veh Det #15),,,
1633706012,81,15,Detector On  (Veh Det #15),,,
1633706013,82,15,Detector On  (Veh Det #14),,,
1633706013,82,14,Detector Off  (Veh Det #15),,,
1633706014,81,15,Detector Off  (Veh Det #14),,,
1633706014,81,14,Detector On  (Veh Det #14),,,
1633706015,82,14,Detector On  (Veh Det #15),,,
1633706016,82,15,Detector Off  (Veh Det #15),,,
1633706017,81,15,Detector Off  (Veh Det #14),,,
1633706018,81,14,Detector On  (Veh Det #14),,,
1633706019,82,14,Detector Off  (Veh Det #14),,,
1633706019,81,14,Detector On  (Veh Det #15),,,
1633706020,82,15,Detector Off  (Veh Det #15),,,
1633706022,81,15,Phase Omit On  (Phase 4),,,
1633706030,46,4,Detector Off  (Veh Det #4),,,
1633706030,81,4,Phase Call Dropped  (Phase 4),,,
1633706032,44,4,Detector On  (Veh Det #14),,,
1633706033,82,14,Detector On  (Veh Det #4),,,
1633706033,82,4,Phase Call Registered  (Phase 4),,,
1633706033,43,4,Phase Green Term  (Phase 4),,,
1633706033,7,4,Phase Begin Yellow Cl  (Phase 4),,,
1633706033,8,4,Phase Force Off  (Phase 4),,,
1633706033,6,4,Detector Off  (Veh Det #14),,,
1633706033,81,14,Phase Check  (Phase 4),,,
1633706035,2,4,Phase Omit On  (Phase 1),,,
1633706035,46,1,Detector Off  (Veh Det #4),,,
1633706037,81,4,Phase End Yellow Cl  (Phase 4),,,
1633706037,9,4,Phase Begin Red Cl  (Phase 4),,,
1633706038,10,4,Phase Inactive  (Phase 4),,,
1633706038,12,4,Phase End Red Cl  (Phase 4),,,
1633706038,11,4,Phase On  (Phase 2),,,
1633706038,0,2,Phase Begin Green  (Phase 2),,,
1633706038,1,2,Ped Begin Walk  (Ped 2),,,
1633706038,21,2,Bike Call Off  (Phase 2),,,
1633706038,1102,2,Overlap Begin Red Cl  (Overlap  (Overlap A),,,
1633706038,64,1,Barrier Term  (Preceding Phase 1),,,
1633706038,31,1,Bike Call On  (Phase 2),,,
1633706038,1103,2,Overlap Begin Green  (Overlap  (Overlap A),,,
1633706045,61,1,Detector On  (Veh Det #14),,,
1633706046,82,14,Detector Off  (Veh Det #2),,,
1633706046,81,2,Detector On  (Veh Det #2),,,
1633706046,82,2,Detector Off  (Veh Det #2),,,
1633706046,81,2,Detector On  (Veh Det #4),,,
1633706046,82,4,Phase Min Complete  (Phase 2),,,
1633706047,3,2,Detector Off  (Veh Det #14),,,
1633706049,81,14,Phase Gap Out  (Phase 2),,,
1633706050,4,2,Detector On  (Veh Det #14),,,
1633706051,82,14,Detector On  (Veh Det #16),,,
1633706051,82,16,Coord Cycle State,,,
1633706051,150,5,Ped Omit On  (Ped 1),,,
1633706051,48,1,Coord Cycle State,,,
1633706052,150,1,Detector Off  (Veh Det #4),,,
1633706052,81,4,Detector On  (Veh Det #1),,,
1633706052,82,1,Phase Check  (Phase 1),,,
1633706052,2,1,Phase Call Registered  (Phase 1),,,
1633706052,43,1,Detector Off  (Veh Det #16),,,
1633706053,81,16,Detector Off  (Veh Det #14),,,
1633706053,81,14,Detector On  (Veh Det #4),,,
1633706055,82,4,Detector Off  (Veh Det #1),,,
1633706055,81,1,Phase Call Dropped  (Phase 1),,,
1633706057,44,1,Detector On  (Veh Det #9),,,
1633706058,82,9,Detector On  (Veh Det #2),,,
1633706058,82,2,Detector Off  (Veh Det #9),,,
1633706059,81,9,Detector Off  (Veh Det #4),,,
1633706060,81,4,Detector On  (Veh Det #10),,,
1633706061,82,10,Detector Off  (Veh Det #10),,,
1633706061,81,10,Detector On  (Veh Det #9),,,
1633706061,82,9,Detector Off  (Veh Det #9),,,
1633706062,81,9,Detector On  (Veh Det #9),,,
1633706063,82,9,Ped Begin Clearance  (Ped 2),,,
1633706063,22,2,Phase Hold Released  (Phase 2),,,
1633706063,42,2,Phase Omit On  (Phase 2),,,
1633706063,46,2,Detector Off  (Veh Det #9),,,
1633706065,81,9,Detector Off  (Veh Det #2),,,
1633706065,81,2,Detector On  (Veh Det #1),,,
1633706065,82,1,Phase Check  (Phase 1),,,
1633706065,2,1,Phase Call Registered  (Phase 1),,,
1633706066,43,1,Detector Off  (Veh Det #1),,,
1633706066,81,1,Phase Call Dropped  (Phase 1),,,
1633706068,44,1,Phase Gap Out  (Phase 2),,,
1633706069,4,2,Detector On  (Veh Det #14),,,
1633706070,82,14,Detector On  (Veh Det #13),,,
1633706070,82,13,Detector On  (Veh Det #4),,,
1633706071,82,4,Detector Off  (Veh Det #14),,,
1633706071,81,14,Detector Off  (Veh Det #13),,,
1633706071,81,13,Detector On  (Veh Det #11),,,
1633706072,82,11,Detector On  (Veh Det #2),,,
1633706072,82,2,Detector Off  (Veh Det #11),,,
1633706073,81,11,Detector Off  (Veh Det #2),,,
1633706075,81,2,Detector On  (Veh Det #11),,,
1633706075,82,11,Detector On  (Veh Det #2),,,
1633706076,82,2,Detector Off  (Veh Det #11),,,
1633706077,81,11,Detector On  (Veh Det #13),,,
1633706077,82,13,Detector Off  (Veh Det #2),,,
1633706077,81,2,Detector On  (Veh Det #11),,,
1633706077,82,11,Detector On  (Veh Det #2),,,
1633706078,82,2,Detector Off  (Veh Det #11),,,
1633706078,81,11,Detector Off  (Veh Det #13),,,
1633706078,81,13,Coord Phase Yield Pt  (Phase 4),,,
1633706078,151,4,Phase Green Term  (Phase 2),,,
1633706078,7,2,Phase Begin Yellow Cl  (Phase 2),,,
1633706078,8,2,Ped Begin Don’t Walk  (Ped 2),,,
1633706078,23,2,Phase Omit Off  (Phase 2),,,
1633706078,47,2,Phase Omit Off  (Phase 4),,,
1633706078,47,4,Ped Omit Off  (Ped 4),,,
1633706078,49,4,Overlap Begin Yellow Cl  (Overlap  (Overlap A),,,
1633706078,63,1,Coord Phase Yield Pt  (Phase 1),,,
1633706078,151,1,Coord Phase Yield Pt  (Phase 3),,,
1633706078,151,3,Phase Check  (Phase 2),,,
1633706078,2,2,Phase Omit Off  (Phase 1),,,
1633706078,47,1,Ped Omit Off  (Ped 1),,,
1633706079,49,1,Detector Off  (Veh Det #2),,,
1633706079,81,2,Detector On  (Veh Det #11),,,
1633706080,82,11,Detector On  (Veh Det #2),,,
1633706080,82,2,Detector Off  (Veh Det #11),,,
1633706082,81,11,Detector Off  (Veh Det #2),,,
1633706082,81,2,Phase End Yellow Cl  (Phase 2),,,
1633706082,9,2,Phase Begin Red Cl  (Phase 2),,,
1633706082,10,2,Overlap Begin Red Cl  (Overlap  (Overlap A),,,
1633706083,64,1,Phase Inactive  (Phase 2),,,
1633706083,12,2,Phase End Red Cl  (Phase 2),,,
1633706083,11,2,Phase On  (Phase 4),,,
1633706083,0,4,Phase Begin Green  (Phase 4),,,
1633706083,1,4,Overlap Off  (Overlap  (Overlap A),,,
1633706083,65,1,Barrier Term  (Preceding Phase 1),,,
1633706083,31,1,Ped Omit On  (Ped 4),,,
1633706083,48,4,Phase Hold Active  (Phase 2),,,
1633706084,41,2,Detector On  (Veh Det #10),,,
1633706084,82,10,Detector Off  (Veh Det #10),,,
1633706084,81,10,Detector On  (Veh Det #10),,,
1633706084,82,10,Detector On  (Veh Det #9),,,
1633706084,82,9,Detector On  (Veh Det #16),,,
1633706084,82,16,Detector Off  (Veh Det #9),,,
1633706085,81,9,Detector Off  (Veh Det #10),,,
1633706085,81,10,Detector On  (Veh Det #2),,,
1633706085,82,2,Detector On  (Veh Det #1),,,
1633706085,82,1,Phase Check  (Phase 1),,,
1633706085,2,1,Phase Call Registered  (Phase 1),,,
1633706086,43,1,Detector Off  (Veh Det #16),,,
1633706086,81,16,Detector On  (Veh Det #14),,,
1633706087,82,14,Detector On  (Veh Det #16),,,
1633706088,82,16,Detector On  (Veh Det #9),,,
1633706088,82,9,Detector Off  (Veh Det #9),,,
1633706088,81,9,Detector Off  (Veh Det #14),,,
1633706088,81,14,Detector Off  (Veh Det #16),,,
1633706089,81,16,Detector On  (Veh Det #12),,,
1633706089,82,12,Phase Min Complete  (Phase 4),,,
1633706090,3,4,Detector On  (Veh Det #14),,,
1633706091,82,14,Detector Off  (Veh Det #12),,,
1633706092,81,12,Detector On  (Veh Det #10),,,
1633706093,82,10,Detector Off  (Veh Det #10),,,
1633706093,81,10,Detector Off  (Veh Det #14),,,
1633706093,81,14,Detector On  (Veh Det #10),,,
1633706093,82,10,Detector Off  (Veh Det #10),,,
1633706094,81,10,Detector On  (Veh Det #10),,,
1633706094,82,10,Detector Off  (Veh Det #10),,,
1633706096,81,10,Detector On  (Veh Det #11),,,
1633706096,82,11,Detector Off  (Veh Det #4),,,
1633706096,81,4,Phase Call Dropped  (Phase 4),,,
1633706097,44,4,Detector On  (Veh Det #14),,,
1633706097,82,14,Detector Off  (Veh Det #11),,,
1633706098,81,11,Detector On  (Veh Det #4),,,
1633706098,82,4,Phase Call Registered  (Phase 4),,,
1633706098,43,4,Detector Off  (Veh Det #14),,,
1633706099,81,14,Detector Off  (Veh Det #4),,,
1633706099,81,4,Phase Call Dropped  (Phase 4),,,
1633706102,44,4,Phase Green Term  (Phase 4),,,
1633706102,7,4,Phase Begin Yellow Cl  (Phase 4),,,
1633706102,8,4,Phase Gap Out  (Phase 4),,,
1633706102,4,4,Phase Omit On  (Phase 4),,,
1633706104,46,4,Detector On  (Veh Det #14),,,
1633706104,82,14,Detector On  (Veh Det #4),,,
1633706104,82,4,Phase Check  (Phase 4),,,
1633706104,2,4,Phase Call Registered  (Phase 4),,,
1633706105,43,4,Detector Off  (Veh Det #14),,,
1633706106,81,14,Detector Off  (Veh Det #4),,,
1633706106,81,4,Phase End Yellow Cl  (Phase 4),,,
1633706106,9,4,Phase Begin Red Cl  (Phase 4),,,
1633706107,10,4,Phase Inactive  (Phase 4),,,
1633706107,12,4,Phase End Red Cl  (Phase 4),,,
1633706107,11,4,Phase On  (Phase 1),,,
1633706107,0,1,Phase Begin Green  (Phase 1),,,
1633706107,1,1,Overlap Begin Green  (Overlap  (Overlap A),,,
1633706107,61,1,Barrier Term  (Preceding Phase 1),,,
1633706109,31,1,Detector On  (Veh Det #14),,,
1633706110,82,14,Detector On  (Veh Det #15),,,
1633706110,82,15,Detector On  (Veh Det #4),,,
1633706110,82,4,Detector Off  (Veh Det #14),,,
1633706110,81,14,Detector On  (Veh Det #11),,,
1633706111,82,11,Detector Off  (Veh Det #15),,,
1633706113,81,15,Detector On  (Veh Det #14),,,
1633706113,82,14,Phase Min Complete  (Phase 1),,,
1633706113,3,1,Ped Omit On  (Ped 1),,,
1633706114,48,1,Detector Off  (Veh Det #1),,,
1633706114,81,1,Phase Call Dropped  (Phase 1),,,
1633706115,44,1,Phase Omit On  (Phase 1),,,
1633706115,46,1,Phase Green Term  (Phase 1),,,
1633706115,7,1,Phase Begin Yellow Cl  (Phase 1),,,
1633706115,8,1,Phase Force Off  (Phase 1),,,
1633706115,6,1,Detector Off  (Veh Det #14),,,
1633706115,81,14,Detector On  (Veh Det #10),,,
1633706117,82,10,Detector Off  (Veh Det #10),,,
1633706119,81,10,Phase End Yellow Cl  (Phase 1),,,
1633706119,9,1,Phase Begin Red Cl  (Phase 1),,,
1633706120,10,1,Phase Inactive  (Phase 1),,,
1633706120,12,1,Phase End Red Cl  (Phase 1),,,
1633706120,11,1,Phase On  (Phase 2),,,
1633706120,0,2,Phase Begin Green  (Phase 2),,,
1633706120,1,2,Ped Begin Walk  (Ped 2),,,
1633706120,21,2,Bike Call Off  (Phase 2),,,
1633706120,1102,2,Bike Call On  (Phase 2),,,
1633706121,1103,2,Detector On  (Veh Det #14),,,
1633706123,82,14,Detector Off  (Veh Det #14),,,
1633706124,81,14,Detector Off  (Veh Det #11),,,
1633706125,81,11,Detector On  (Veh Det #11),,,
1633706125,82,11,Detector Off  (Veh Det #11),,,
1633706126,81,11,Detector On  (Veh Det #11),,,
1633706126,82,11,Detector On  (Veh Det #16),,,
1633706126,82,16,Detector Off  (Veh Det #16),,,
1633706126,81,16,Detector On  (Veh Det #1),,,
1633706126,82,1,Phase Check  (Phase 1),,,
1633706126,2,1,Phase Call Registered  (Phase 1),,,
1633706127,43,1,Detector Off  (Veh Det #11),,,
1633706127,81,11,Detector On  (Veh Det #16),,,
1633706128,82,16,Detector On  (Veh Det #13),,,
1633706128,82,13,Phase Min Complete  (Phase 2),,,
1633706128,3,2,Detector Off  (Veh Det #16),,,
1633706129,81,16,Detector Off  (Veh Det #13),,,
1633706129,81,13,Detector Off  (Veh Det #2),,,
1633706131,81,2,Coord Cycle State,,,
1633706131,150,5,Coord Cycle State,,,
1633706132,150,1,Detector On  (Veh Det #13),,,
1633706132,82,13,Phase Gap Out  (Phase 2),,,
1633706133,4,2,Detector Off  (Veh Det #13),,,
1633706135,81,13,Detector On  (Veh Det #12),,,
1633706135,82,12,Detector On  (Veh Det #2),,,
1633706135,82,2,Detector On  (Veh Det #9),,,
1633706136,82,9,Detector Off  (Veh Det #12),,,
1633706136,81,12,Detector Off  (Veh Det #9),,,
1633706136,81,9,Detector On  (Veh Det #14),,,
1633706137,82,14,Detector On  (Veh Det #11),,,
1633706137,82,11,Detector Off  (Veh Det #14),,,
1633706138,81,14,Detector Off  (Veh Det #11),,,
1633706139,81,11,Detector On  (Veh Det #11),,,
1633706140,82,11,Detector Off  (Veh Det #11),,,
1633706141,81,11,Detector On  (Veh Det #12),,,
1633706141,82,12,Detector On  (Veh Det #11),,,
1633706142,82,11,Detector Off  (Veh Det #12),,,
1633706142,81,12,Detector Off  (Veh Det #11),,,
1633706143,81,11,Ped Begin Clearance  (Ped 2),,,
1633706143,22,2,Phase Hold Released  (Phase 2),,,
1633706143,42,2,Phase Omit On  (Phase 2),,,
1633706143,46,2,Detector Off  (Veh Det #2),,,
1633706144,81,2,Detector On  (Veh Det #12),,,
1633706144,82,12,Detector On  (Veh Det #11),,,
1633706144,82,11,Detector On  (Veh Det #2),,,
1633706144,82,2,Detector Off  (Veh Det #11),,,
1633706144,81,11,Detector Off  (Veh Det #12),,,
1633706145,81,12,Detector On  (Veh Det #14),,,
1633706146,82,14,Detector On  (Veh Det #11),,,
1633706147,82,11,Detector Off  (Veh Det #14),,,
1633706147,81,14,Detector Off  (Veh Det #11),,,
1633706149,81,11,Detector On  (Veh Det #12),,,
1633706149,82,12,Detector On  (Veh Det #9),,,
1633706149,82,9,Detector Off  (Veh Det #12),,,
1633706150,81,12,Detector Off  (Veh Det #9),,,
1633706153,81,9,Detector Off  (Veh Det #2),,,
1633706153,81,2,Detector On  (Veh Det #10),,,
1633706153,82,10,Detector On  (Veh Det #2),,,
1633706154,82,2,Detector Off  (Veh Det #10),,,
1633706156,81,10,Detector On  (Veh Det #14),,,
1633706156,82,14,Detector Off  (Veh Det #2),,,
1633706156,81,2,Detector Off  (Veh Det #1),,,
1633706156,81,1,Detector Off  (Veh Det #14),,,
1633706156,81,14,Phase Call Dropped  (Phase 1),,,
1633706157,44,1,Detector On  (Veh Det #10),,,
1633706157,82,10,Detector On  (Veh Det #9),,,
1633706157,82,9,Detector On  (Veh Det #2),,,
1633706158,82,2,Detector Off  (Veh Det #9),,,
1633706158,81,9,Detector On  (Veh Det #9),,,
1633706158,82,9,Detector Off  (Veh Det #10),,,
1633706158,81,10,Detector Off  (Veh Det #9),,,
1633706158,81,9,Coord Phase Yield Pt  (Phase 4),,,
1633706158,151,4,Phase Green Term  (Phase 2),,,
1633706158,7,2,Phase Begin Yellow Cl  (Phase 2),,,
1633706158,8,2,Ped Begin Don’t Walk  (Ped 2),,,
1633706158,23,2,Phase Omit Off  (Phase 2),,,
1633706158,47,2,Phase Omit Off  (Phase 4),,,
1633706158,47,4,Ped Omit Off  (Ped 4),,,
1633706158,49,4,Overlap Begin Yellow Cl  (Overlap  (Overlap A),,,
1633706158,63,1,Coord Phase Yield Pt  (Phase 1),,,
1633706158,151,1,Coord Phase Yield Pt  (Phase 3),,,
1633706158,151,3,Phase Check  (Phase 2),,,
1633706158,2,2,Phase Omit Off  (Phase 1),,,
1633706158,47,1,Ped Omit Off  (Ped 1),,,
1633706159,49,1,Detector On  (Veh Det #12),,,
1633706159,82,12,Detector On  (Veh Det #9),,,
1633706160,82,9,Detector Off  (Veh Det #9),,,
1633706160,81,9,Detector Off  (Veh Det #12),,,
1633706160,81,12,Detector On  (Veh Det #10),,,
1633706161,82,10,Detector Off  (Veh Det #10),,,
1633706162,81,10,Detector On  (Veh Det #14),,,
1633706162,82,14,Detector On  (Veh Det #12),,,
1633706162,82,12,Phase End Yellow Cl  (Phase 2),,,
1633706162,9,2,Phase Begin Red Cl  (Phase 2),,,
1633706162,10,2,Overlap Begin Red Cl  (Overlap  (Overlap A),,,
1633706162,64,1,Detector On  (Veh Det #10),,,
1633706163,82,10,Detector Off  (Veh Det #14),,,
1633706163,81,14,Detector Off  (Veh Det #10),,,
1633706163,81,10,Detector Off  (Veh Det #12),,,
1633706163,81,12,Phase Inactive  (Phase 2),,,
1633706163,12,2,Phase End Red Cl  (Phase 2),,,
1633706163,11,2,Phase On  (Phase 4),,,
1633706163,0,4,Phase Begin Green  (Phase 4),,,
1633706163,1,4,Overlap Off  (Overlap  (Overlap A),,,
1633706163,65,1,Barrier Term  (Preceding Phase 1),,,
1633706163,31,1,Ped Omit On  (Ped 4),,,
1633706163,48,4,Phase Hold Active  (Phase 2),,,
1633706164,41,2,Detector On  (Veh Det #12),,,
1633706165,82,12,Detector On  (Veh Det #10),,,
1633706165,82,10,Detector Off  (Veh Det #10),,,
1633706165,81,10,Detector Off  (Veh Det #12),,,
1633706165,81,12,Detector On  (Veh Det #10),,,
1633706166,82,10,Detector Off  (Veh Det #10),,,
1633706166,81,10,Detector On  (Veh Det #10),,,
1633706167,82,10,Detector Off  (Veh Det #10),,,
1633706167,81,10,Detector On  (Veh Det #13),,,
1633706168,82,13,Detector Off  (Veh Det #13),,,
1633706168,81,13,Detector On  (Veh Det #15),,,
1633706169,82,15,Detector On  (Veh Det #9),,,
1633706169,82,9,Phase Min Complete  (Phase 4),,,
1633706169,3,4,Detector Off  (Veh Det #15),,,
1633706170,81,15,Detector On  (Veh Det #16),,,
1633706170,82,16,Detector Off  (Veh Det #9),,,
1633706170,81,9,Detector On  (Veh Det #1),,,
1633706170,82,1,Phase Check  (Phase 1),,,
1633706170,2,1,Phase Call Registered  (Phase 1),,,
